Iteration,Generation,Max Vehicles,Fitness,Selection,Crossover,Mutation
0,34,20,42026.88859785883,fps,sequential_constructive_xo,swap_mutation
0,35,20,38030.00817986104,fps,sequential_constructive_xo,swap_mutation
0,36,18,36104.34152312911,fps,sequential_constructive_xo,swap_mutation
0,37,20,34889.78567722742,fps,sequential_constructive_xo,swap_mutation
0,38,16,25250.964244675128,fps,sequential_constructive_xo,swap_mutation
0,39,20,36096.15725587418,fps,sequential_constructive_xo,swap_mutation
0,40,20,38779.39155081584,fps,sequential_constructive_xo,swap_mutation
0,41,16,35337.29743821402,fps,sequential_constructive_xo,swap_mutation
0,42,20,39209.756095946526,fps,sequential_constructive_xo,swap_mutation
0,43,19,26627.06017275962,fps,sequential_constructive_xo,swap_mutation
0,44,21,43265.552568318264,fps,sequential_constructive_xo,swap_mutation
0,45,24,45117.83484709926,fps,sequential_constructive_xo,swap_mutation
0,46,24,29134.011643083562,fps,sequential_constructive_xo,swap_mutation
0,47,22,37726.35589215041,fps,sequential_constructive_xo,swap_mutation
0,48,15,42510.60101354397,fps,sequential_constructive_xo,swap_mutation
0,49,20,32993.884013194314,fps,sequential_constructive_xo,swap_mutation
0,50,23,39557.04681782078,fps,sequential_constructive_xo,swap_mutation
0,51,24,45482.562785320755,fps,sequential_constructive_xo,swap_mutation
0,52,18,32127.691701786283,fps,sequential_constructive_xo,swap_mutation
0,53,21,26577.62604792833,fps,sequential_constructive_xo,swap_mutation
0,54,22,30234.40037272547,fps,sequential_constructive_xo,swap_mutation
0,55,24,35707.757382451186,fps,sequential_constructive_xo,swap_mutation
0,56,20,39549.10939379744,fps,sequential_constructive_xo,swap_mutation
0,57,21,40680.12364942488,fps,sequential_constructive_xo,swap_mutation
0,58,23,39296.369764465846,fps,sequential_constructive_xo,swap_mutation
0,59,19,39253.05362016104,fps,sequential_constructive_xo,swap_mutation
0,60,20,43474.51142912453,fps,sequential_constructive_xo,swap_mutation
0,61,22,31134.040649589937,fps,sequential_constructive_xo,swap_mutation
0,62,25,40529.87979250631,fps,sequential_constructive_xo,swap_mutation
0,63,19,30599.345666133573,fps,sequential_constructive_xo,swap_mutation
0,64,17,38334.347717121294,fps,sequential_constructive_xo,swap_mutation
0,65,16,40198.81584641947,fps,sequential_constructive_xo,swap_mutation
0,66,20,44954.3410897834,fps,sequential_constructive_xo,swap_mutation
0,67,16,31972.778284209588,fps,sequential_constructive_xo,swap_mutation
0,68,16,31972.778284209588,fps,sequential_constructive_xo,swap_mutation
0,69,19,41275.46733850368,fps,sequential_constructive_xo,swap_mutation
0,70,17,42889.830248403814,fps,sequential_constructive_xo,swap_mutation
0,71,17,34371.488442981055,fps,sequential_constructive_xo,swap_mutation
